1765976268803838,0,1.40002,1.41808,-0.370377,-0.285469
1765976268823854,0,1.39516,1.41226,-0.290948,-0.3027
1765976268843911,0,1.39001,1.4095,-0.13742,-0.313882
1765976268863917,0,1.38005,1.40434,-0.257844,-0.307968
1765976268883898,0,1.37519,1.39571,-0.432288,-0.289048
1765976268903894,0,1.36968,1.38758,-0.406448,-0.279214
1765976268923874,0,1.36477,1.38055,-0.351834,-0.2917
1765976268943878,0,1.35956,1.37475,-0.289758,-0.317818
1765976268963874,0,1.35497,1.36997,-0.239301,-0.338568
1765976268983891,0,1.34372,1.36543,-0.226811,-0.340279
1765976269003876,0,1.33921,1.35986,-0.278795,-0.322301
1765976269023838,0,1.3347,1.35223,-0.382076,-0.29733
1765976269043859,0,1.32958,1.34635,-0.293733,-0.282317
1765976269063833,0,1.3194,1.34083,-0.276448,-0.281473
1765976269083869,0,1.31464,1.33533,-0.274343,-0.287057
1765976269103859,0,1.30931,1.32955,-0.289001,-0.291274
1765976269123837,0,1.30431,1.32158,-0.398872,-0.293779
1765976269143835,0,1.29994,1.31483,-0.337581,-0.300982
1765976269163843,0,1.29471,1.30976,-0.253469,-0.313189
1765976269183873,0,1.28523,1.30558,-0.208703,-0.320081
1765976269203899,0,1.28042,1.30099,-0.229055,-0.311908
1765976269223881,0,1.27566,1.29401,-0.34949,-0.291802
1765976269243891,0,1.27151,1.28688,-0.356424,-0.275323
1765976269263845,0,1.26171,1.27987,-0.35148,-0.274833
1765976269283843,0,1.25796,1.27364,-0.31109,-0.289605
1765976269303840,0,1.2532,1.26928,-0.218072,-0.307833
1765976269323941,0,1.24901,1.26709,-0.10924,-0.313199
1765976269343838,0,1.2446,1.26027,-0.342691,-0.296486
1765976269363950,0,1.24051,1.25426,-0.298806,-0.270917
1765976269383838,0,1.23202,1.24863,-0.283164,-0.255123
1765976269403838,0,1.2279,1.24076,-0.393349,-0.255479
1765976269423833,0,1.22409,1.23773,-0.15172,-0.268824
1765976269443841,0,1.22035,1.23435,-0.16859,-0.279448
1765976269463852,0,1.2126,1.2306,-0.187395,-0.27285
1765976269483885,0,1.20902,1.22651,-0.204577,-0.250229
1765976269503838,0,1.2053,1.21996,-0.328174,-0.225394
1765976269523887,0,1.20165,1.2144,-0.2774,-0.214107
1765976269543890,0,1.19809,1.2106,-0.189735,-0.219941
1765976269563839,0,1.19482,1.2042,-0.320853,-0.233054
1765976269583838,0,1.18834,1.1994,-0.240016,-0.246856
1765976269603864,0,1.18493,1.19756,-0.0918625,-0.255918
